date,hour,Load_kWh,PV_kWh,P1 (PV_GR),P2 (PV_LD),P3 (GR_LD),P4 (PV_BAT),P5 (BAT_LD),P6 (FC_BAT),P7 (BAT_EL),P8 (EL_FT),P9 (FT_FC),P10 (FC_WT),P11 (WT_EL)
04/07/2017,18,1.23,0,0.160434783,0,0.828913043,0,0.401086957,0,2.88E-14,7.20E-07,0,5.55E-07,0
04/07/2017,19,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
04/07/2017,20,1.19,0,0.155217391,0,0.801956522,0,0.388043478,0,5.47E-14,9.70E-07,0,7.36E-07,0
04/07/2017,21,1.09,0,0.142173913,0,0.734565217,0,0.355434783,0,7.98E-14,1.17E-06,0,9.03E-07,0
04/07/2017,22,0.85,0,0.110869565,0,0.572826087,0,0.277173913,0,3.04E-14,5.75E-07,0,4.39E-07,0
04/07/2017,23,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
05/07/2017,0,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
05/07/2017,1,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
05/07/2017,2,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
05/07/2017,3,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
05/07/2017,4,0.18,0,0.023478261,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
05/07/2017,5,0.18,0,0.023478261,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
05/07/2017,6,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
05/07/2017,7,0.54,0,0.070434783,0,0.363913043,0,0.176086957,0,8.84E-14,8.55E-07,0,6.64E-07,0
05/07/2017,8,0.46,0.114203,0.045103957,0.114203,0.233037109,0,0.112759891,0,3.21E-13,1.33E-06,0,1.03E-06,0
05/07/2017,9,0.28,0.160609,0.015572739,0.160609,0.080459152,0,0.038931848,0,1.69E-13,5.70E-07,0,4.38E-07,0
05/07/2017,10,0.4,0.285155,0.01565587,0.279971666,0.08088866,0,0.039139674,0,3.56E-13,8.88E-07,0,6.94E-07,0
05/07/2017,11,2.95,0.244918,0.289595707,0.244918,1.981092731,0,0.723989269,0,2.14E-24,0.166666583,0,0.145454473,0
05/07/2017,12,0.88,0.261128,0.080722435,0.261128,0.417065913,0,0.201806087,0,3.27E-14,5.64E-07,0,4.32E-07,0
05/07/2017,13,0.26,0.238708,0.004273239,0.2272385,0.022078402,0,0.010683098,0,2.85E-12,1.32E-06,0,1.04E-06,0
05/07/2017,14,0.31,0.195667,0.014935427,0.195495058,0.077166374,0,0.037338568,0,7.79E-13,1.14E-06,0,8.89E-07,0
05/07/2017,15,2.32,0.990953,0.173353957,0.990953,0.895662109,0,0.433384891,0,4.82E-14,1.15E-06,0,8.90E-07,0
05/07/2017,16,1.6,0.234011,0.178172478,0.234011,0.920557804,0,0.445431196,0,2.38E-14,7.24E-07,0,5.59E-07,0
05/07/2017,17,1.19,0,0.155217391,0,0.801956522,0,0.388043478,0,5.47E-14,9.70E-07,0,7.36E-07,0
05/07/2017,18,3.09,0,0.318279452,0,2.29430137,0,0.79569863,0,8.76E-21,0.223388527,0,0.19495726,0
05/07/2017,19,1.66,0,0.211717133,0,1.130707168,0,0.529292832,0,5.73E-25,0.01266214,0,0.011050595,0
05/07/2017,20,1.16,0,0.151304348,0,0.78173913,0,0.37826087,0,4.43E-14,8.71E-07,0,6.72E-07,0
05/07/2017,21,1.14,0,0.148695652,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
05/07/2017,22,2.05,0,0.240779583,0,1.448051041,0,0.601948959,0,2.67E-19,0.070132973,0,0.061206958,0
05/07/2017,23,1.34,0,0.174782609,0,0.903043478,0,0.436956522,0,2.04E-14,6.78E-07,0,5.19E-07,0
06/07/2017,0,1.23,0,0.160434783,0,0.828913043,0,0.401086957,0,2.88E-14,7.20E-07,0,5.55E-07,0
06/07/2017,1,0.77,0,0.100434783,0,0.518913043,0,0.251086957,0,1.67E-13,1.32E-06,0,1.03E-06,0
06/07/2017,2,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
06/07/2017,3,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
06/07/2017,4,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
06/07/2017,5,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
06/07/2017,6,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
06/07/2017,7,0.5,0.262789,0.030940565,0.262789,0.159859587,0,0.077351413,0,2.84E-13,1.08E-06,0,8.41E-07,0
06/07/2017,8,0.32,1.181235,0.28711125,0.32,1.06E-14,0.717778125,0,1.62E-14,0,0,3.83E-07,0,4.79E-07
06/07/2017,9,1.23,1.975613,0.279197036,1.23,3.97E-14,0.697992589,0,1.13E-14,0,0,3.89E-07,0,4.21E-07
06/07/2017,10,0.37,2.54403,0.690739971,0.37,8.38E-23,1.726849928,0,1.43E-22,0,0,0.260109442,0,0.156065665
06/07/2017,11,0.35,2.899384,0.799589632,0.35,6.17E-18,1.998974079,0,1.04E-17,0,0,0.405587746,0,0.243352647
06/07/2017,12,0.27,2.976861,0.843168971,0.27,6.41E-21,2.107922427,0,1.05E-20,0,0,0.463831826,0,0.278299096
06/07/2017,13,0.18,2.799521,0.815081482,0.18,1.54E-17,2.037703705,0,2.59E-17,0,0,0.426292708,0,0.255775625
06/07/2017,14,0.19,2.324962,0.674102056,0.19,6.17E-13,1.685255139,0,1.17E-12,0,0,0.237872756,0,0.142723654
06/07/2017,15,0.3,1.874453,0.513895206,0.3,9.62E-26,1.284738016,0,1.62E-25,0,0,0.023755224,0,0.014253135
06/07/2017,16,0.47,0.983764,0.180245571,0.47,2.50E-14,0.450613929,0,2.40E-14,0,0,6.55E-07,0,5.08E-07
06/07/2017,17,0.77,0.090883,0.088580478,0.090883,0.457665804,0,0.221451196,0,6.06E-14,7.87E-07,0,6.09E-07,0
06/07/2017,18,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
06/07/2017,19,1.25,0,0.163043478,0,0.842391304,0,0.407608696,0,2.82E-14,7.17E-07,0,5.49E-07,0
06/07/2017,20,1.29,0,0.16826087,0,0.869347826,0,0.420652174,0,3.66E-14,8.29E-07,0,6.31E-07,0
06/07/2017,21,1.24,0,0.16173913,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
06/07/2017,22,1.23,0,0.160434783,0,0.828913043,0,0.401086957,0,2.88E-14,7.20E-07,0,5.55E-07,0
06/07/2017,23,1.25,0,0.163043478,0,0.842391304,0,0.407608696,0,2.82E-14,7.17E-07,0,5.49E-07,0
07/07/2017,0,1.26,0,0.164347826,0,0.849130435,0,0.410869565,0,2.77E-14,7.14E-07,0,5.47E-07,0
07/07/2017,1,1,0,0.130434783,0,0.673913043,0,0.326086957,0,9.32E-14,1.16E-06,0,8.99E-07,0
07/07/2017,2,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
07/07/2017,3,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
07/07/2017,4,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
07/07/2017,5,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
07/07/2017,6,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
07/07/2017,7,0.49,0.287384,0.026428174,0.287384,0.136545565,0,0.066070435,0,1.90E-13,8.45E-07,0,6.61E-07,0
07/07/2017,8,0.43,1.246642,0.2763135,0.43,7.36E-15,0.69078375,0,9.97E-15,0,0,3.61E-07,0,3.51E-07
07/07/2017,9,0,2.079806,0.652482211,0,0,1.631205528,0,4.14E-13,0,0,0.208977688,0,0.125386613
07/07/2017,10,0.26,2.723118,0.771815263,0.26,3.95E-17,1.929538157,0,7.38E-17,0,0,0.368467115,0,0.221080269
07/07/2017,11,0.26,3.052607,0.867782248,0.26,9.55E-23,2.169455619,0,1.60E-22,0,0,0.498079444,0,0.298847666
07/07/2017,12,0.37,3.081915,0.847550442,0.37,3.46E-18,2.118876105,0,5.52E-18,0,0,0.469794847,0,0.281876908
07/07/2017,13,0.36,2.957497,0.813908303,0.36,8.64E-25,2.034770758,0,1.40E-24,0,0,0.424724747,0,0.254834848
07/07/2017,14,0.67,2.535795,0.609621823,0.67,1.47E-16,1.524054557,0,2.15E-16,0,0,0.151694491,0,0.091016695
07/07/2017,15,1.15,1.811283,0.249519536,1.15,4.35E-14,0.623798839,0,9.11E-15,0,0,4.32E-07,0,3.80E-07
07/07/2017,16,1.22,1.059449,0.026760406,1.01483689,0.138262096,0,0.066901014,0,2.15E-13,8.33E-07,0,6.43E-07,0
07/07/2017,17,1.34,0.111299,0.160265348,0.111299,0.82803763,0,0.40066337,0,4.98E-14,9.94E-07,0,7.70E-07,0
07/07/2017,18,1.11,0,0.144782609,0,0.748043478,0,0.361956522,0,8.00E-14,1.17E-06,0,8.99E-07,0
07/07/2017,19,0.65,0,0.084782609,0,0.438043478,0,0.211956522,0,4.98E-14,6.79E-07,0,5.29E-07,0
07/07/2017,20,0.81,0,0.105652174,0,0.545869565,0,0.264130435,0,2.69E-14,5.42E-07,0,4.19E-07,0
07/07/2017,21,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
07/07/2017,22,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
07/07/2017,23,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
08/07/2017,0,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
08/07/2017,1,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
08/07/2017,2,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
08/07/2017,3,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
08/07/2017,4,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
08/07/2017,5,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
08/07/2017,6,0.47,0,0.061304348,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
08/07/2017,7,0.26,0.307684,0.03495423,0.220298426,0.039701574,0.087385574,0,2.55E-13,0,0,7.45E-07,0,6.35E-07
08/07/2017,8,0.39,1.274133,0.296721321,0.39,5.28E-15,0.741803304,0,7.63E-15,0,0,2.46E-07,0,2.71E-07
08/07/2017,9,0.36,2.116238,0.568643069,0.36,1.24E-16,1.421607672,0,1.51E-16,0,0,0.096926111,0,0.058155667
08/07/2017,10,0.78,2.705797,0.630322133,0.78,9.53E-16,1.575805332,0,1.29E-15,0,0,0.179360595,0,0.107616357
08/07/2017,11,0.28,3.07613,0.869385592,0.28,7.37E-23,2.173463979,0,1.23E-22,0,0,0.500320961,0,0.300192577
08/07/2017,12,0.53,3.229213,0.848507862,0.53,8.02E-27,2.121269655,0,1.24E-26,0,0,0.471133345,0,0.282680007
08/07/2017,13,1.26,3.067831,0.609923864,1.26,9.81E-14,1.52480966,0,1.23E-13,0,0,0.152098171,0,0.091258903
08/07/2017,14,1.12,2.594052,0.508530479,1.12,3.93E-21,1.271326197,0,4.36E-21,0,0,0.016585229,0,0.009951138
08/07/2017,15,1.11,1.946057,0.304411179,1.11,3.07E-14,0.761027946,0,1.75E-14,0,0,3.91E-07,0,4.66E-07
08/07/2017,16,1.21,1.124292,0.01840654,1.068883196,0.095100455,0,0.046016349,0,4.91E-13,1.08E-06,0,8.40E-07,0
08/07/2017,17,1.26,0.130627,0.147309522,0.130627,0.761099196,0,0.368273804,0,3.04E-14,7.72E-07,0,5.98E-07,0
08/07/2017,18,1.17,0,0.152608696,0,0.788478261,0,0.381521739,0,4.26E-14,8.57E-07,0,6.61E-07,0
08/07/2017,19,1.15,0,0.15,0,0.775,0,0.375,0,4.69E-14,8.93E-07,0,6.89E-07,0
08/07/2017,20,0.98,0,0.127826087,0,0.660434783,0,0.319565217,0,9.62E-14,1.15E-06,0,8.88E-07,0
08/07/2017,21,1.41,0,0.183913043,0,0.950217391,0,0.459782609,0,2.32E-14,7.43E-07,0,5.72E-07,0
08/07/2017,22,1.24,0,0.16173913,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
08/07/2017,23,1.24,0,0.16173913,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
09/07/2017,0,1.22,0,0.159130435,0,0.822173913,0,0.397826087,0,3.24E-14,7.59E-07,0,5.83E-07,0
09/07/2017,1,0.83,0,0.10826087,0,0.559347826,0,0.270652174,0,2.64E-14,5.25E-07,0,4.04E-07,0
09/07/2017,2,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
09/07/2017,3,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
09/07/2017,4,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
09/07/2017,5,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
09/07/2017,6,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
09/07/2017,7,0.25,0.328612,0.03975489,0.227700133,0.022299867,0.099387225,0,6.06E-14,0,0,3.29E-07,0,3.02E-07
09/07/2017,8,0.53,1.250614,0.248661643,0.53,6.68E-15,0.621654107,0,7.61E-15,0,0,2.05E-07,0,2.48E-07
09/07/2017,9,0.35,2.125094,0.573848905,0.35,1.24E-16,1.434622261,0,1.42E-16,0,0,0.103883745,0,0.062330247
09/07/2017,10,0.22,2.734392,0.785597782,0.22,1.57E-23,1.963994456,0,2.62E-23,0,0,0.386887545,0,0.232132527
09/07/2017,11,0.16,2.984211,0.874053956,0.16,5.06E-18,2.185134891,0,8.46E-18,0,0,0.506847457,0,0.304108474
09/07/2017,12,0.26,2.996284,0.851431505,0.26,1.00E-20,2.128578762,0,1.64E-20,0,0,0.475220675,0,0.285132405
09/07/2017,13,0.32,2.094915,0.572922082,0.32,3.29E-14,1.432305204,0,4.11E-14,0,0,0.10264504,0,0.061587024
09/07/2017,14,0.28,2.395546,0.671065318,0.28,6.94E-24,1.677663295,0,1.99E-23,0,0,0.233814136,0,0.140288482
09/07/2017,15,0.22,0.976188,0.250131857,0.22,1.52E-14,0.625329643,0,2.45E-14,0,0,6.04E-07,0,5.70E-07
09/07/2017,16,0.23,1.013165,0.259124464,0.23,8.51E-15,0.647811161,0,1.37E-14,0,0,4.80E-07,0,4.32E-07
09/07/2017,17,0.27,0.117334,0.019912957,0.117334,0.102883609,0,0.049782391,0,2.51E-13,8.10E-07,0,6.28E-07,0
09/07/2017,18,0.86,0,0.112173913,0,0.579565217,0,0.280434783,0,3.12E-14,5.85E-07,0,4.46E-07,0
09/07/2017,19,1.16,0,0.151304348,0,0.78173913,0,0.37826087,0,4.43E-14,8.71E-07,0,6.72E-07,0
09/07/2017,20,1.14,0,0.148695652,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
09/07/2017,21,1.21,0,0.157826087,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
09/07/2017,22,1.23,0,0.160434783,0,0.828913043,0,0.401086957,0,2.88E-14,7.20E-07,0,5.55E-07,0
09/07/2017,23,1.15,0,0.15,0,0.775,0,0.375,0,4.69E-14,8.93E-07,0,6.89E-07,0
10/07/2017,0,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
10/07/2017,1,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
10/07/2017,2,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
10/07/2017,3,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
10/07/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
10/07/2017,5,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
10/07/2017,6,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
10/07/2017,7,0.5,0.343094,0.021046761,0.3386415,0.108741598,0,0.052616902,0,1.56E-13,6.43E-07,0,4.95E-07,0
10/07/2017,8,0.4,1.225369,0.278154321,0.4,1.41E-14,0.695385804,0,1.97E-14,0,0,2.62E-07,0,4.71E-07
10/07/2017,9,0.31,2.096602,0.576037828,0.31,2.30E-14,1.440094569,0,2.88E-14,0,0,0.106809256,0,0.064085553
10/07/2017,10,0.37,2.680826,0.730622223,0.37,5.11E-21,1.826555557,0,8.79E-21,0,0,0.31341234,0,0.188047404
10/07/2017,11,0.51,3.064092,0.805626955,0.51,5.54E-20,2.014067387,0,8.59E-20,0,0,0.413656669,0,0.248194001
10/07/2017,12,1.11,3.153263,0.674189811,1.11,3.84E-13,1.685474527,0,5.12E-13,0,0,0.237990041,0,0.142794025
10/07/2017,13,0.63,2.985031,0.751090171,0.63,1.01E-15,1.877725428,0,1.78E-15,0,0,0.340767891,0,0.204460734
10/07/2017,14,0.38,2.572368,0.696377877,0.38,4.77E-23,1.740944693,0,1.07E-22,0,0,0.267644542,0,0.160586725
10/07/2017,15,0.25,1.984972,0.559236063,0.25,1.51E-17,1.398090159,0,1.92E-17,0,0,0.084353585,0,0.050612151
10/07/2017,16,0.18,1.000725,0.269590179,0.18,1.36E-14,0.673975446,0,2.29E-14,0,0,6.23E-07,0,5.76E-07
10/07/2017,17,0.4,0.131157,0.035066478,0.131157,0.181176804,0,0.087666196,0,6.16E-14,5.21E-07,0,4.02E-07,0
10/07/2017,18,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
10/07/2017,19,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
10/07/2017,20,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
10/07/2017,21,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
10/07/2017,22,0.46,0,0.06,0,0.31,0,0.15,0,2.00E-13,1.17E-06,0,9.06E-07,0
10/07/2017,23,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
11/07/2017,0,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
11/07/2017,1,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
11/07/2017,2,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
11/07/2017,3,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
11/07/2017,4,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
11/07/2017,5,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
11/07/2017,6,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
11/07/2017,7,0.44,0.213708,0.029516348,0.213708,0.15250113,0,0.07379087,0,3.50E-13,1.14E-06,0,8.97E-07,0
11/07/2017,8,0.37,0.217593,0.019879174,0.217593,0.102709065,0,0.049697935,0,5.52E-13,1.18E-06,0,9.26E-07,0
11/07/2017,9,0.34,0.386771,0.042643475,0.280162311,0.059837689,0.106608689,0,9.87E-14,0,0,4.18E-07,0,3.97E-07
11/07/2017,10,0.8,0.754667,0.010915759,0.716312514,0.056398089,0,0.027289398,0,2.57E-13,6.03E-07,0,4.68E-07,0
11/07/2017,11,2.84,0.819282,0.238597515,0.819282,1.424224212,0,0.596493788,0,1.05E-14,0.065817945,0,0.057441115,0
11/07/2017,12,0.18,0.706309,0.174956464,0.18,7.89E-15,0.437391161,0,1.22E-14,0,0,2.00E-07,0,2.27E-07
11/07/2017,13,0.14,0.955238,0.266540786,0.14,1.05E-14,0.666351964,0,1.83E-14,0,0,5.54E-07,0,5.08E-07
11/07/2017,14,0.23,2.078079,0.591628804,0.23,2.02E-15,1.47907201,0,3.34E-15,0,0,0.1276467,0,0.07658802
11/07/2017,15,0.24,0.760786,0.175109786,0.24,1.84E-14,0.437774464,0,2.62E-14,0,0,5.17E-07,0,4.87E-07
11/07/2017,16,0.15,0.933926,0.256797643,0.15,5.95E-15,0.641994107,0,1.02E-14,0,0,3.93E-07,0,3.48E-07
11/07/2017,17,0.18,0.11224,0.008838261,0.11224,0.045664348,0,0.022095652,0,7.02E-13,8.83E-07,0,6.90E-07,0
11/07/2017,18,0.65,0,0.084782609,0,0.438043478,0,0.211956522,0,4.98E-14,6.79E-07,0,5.29E-07,0
11/07/2017,19,1.15,0,0.15,0,0.775,0,0.375,0,4.69E-14,8.93E-07,0,6.89E-07,0
11/07/2017,20,1.23,0,0.160434783,0,0.828913043,0,0.401086957,0,2.88E-14,7.20E-07,0,5.55E-07,0
11/07/2017,21,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
11/07/2017,22,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
11/07/2017,23,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
12/07/2017,0,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
12/07/2017,1,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
12/07/2017,2,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
12/07/2017,3,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
12/07/2017,4,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
12/07/2017,5,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
12/07/2017,6,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
12/07/2017,7,0.45,0.329605,0.01663866,0.322436939,0.085966411,0,0.04159665,0,2.42E-13,7.24E-07,0,5.60E-07,0
12/07/2017,8,0.35,0.543011,0.07328925,0.35,4.81E-13,0.183223125,0,7.05E-14,0,0,5.32E-07,0,5.32E-07
12/07/2017,9,0.36,1.514978,0.382814357,0.36,1.13E-14,0.957035893,0,1.79E-14,0,0,5.48E-07,0,5.78E-07
12/07/2017,10,0.39,0.855339,0.162108964,0.39,1.29E-14,0.405272411,0,1.34E-14,0,0,2.61E-07,0,3.00E-07
12/07/2017,11,0.38,2.730152,0.742379085,0.38,1.81E-19,1.855947712,0,3.00E-19,0,0,0.329125465,0,0.197475279
12/07/2017,12,0.52,3.00608,0.786089911,0.52,6.08E-28,1.965224777,0,9.37E-28,0,0,0.387545278,0,0.232527167
12/07/2017,13,0.29,2.858452,0.803399547,0.29,2.70E-16,2.008498869,0,3.94E-16,0,0,0.410679724,0,0.246407834
12/07/2017,14,0.2,2.367785,0.683962997,0.2,9.22E-25,1.709907493,0,1.61E-24,0,0,0.251051971,0,0.150631183
12/07/2017,15,0.29,1.710028,0.465759,0.29,5.59E-15,1.1643975,0,9.53E-15,0,0,6.11E-07,0,5.28E-07
12/07/2017,16,0.26,0.953196,0.231170143,0.26,1.92E-14,0.577925357,0,2.91E-14,0,0,6.30E-07,0,6.01E-07
12/07/2017,17,0.17,0.138434,0.004746085,0.13361335,0.024521438,0,0.011865212,0,8.23E-13,7.25E-07,0,5.62E-07,0
12/07/2017,18,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
12/07/2017,19,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
12/07/2017,20,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
12/07/2017,21,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
12/07/2017,22,1.18,0,0.153913043,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
12/07/2017,23,0.79,0,0.103043478,0,0.532391304,0,0.257608696,0,3.28E-14,5.99E-07,0,4.65E-07,0
13/07/2017,0,0.22,0,0.028695652,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
13/07/2017,1,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
13/07/2017,2,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
13/07/2017,3,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
13/07/2017,4,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
13/07/2017,5,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
13/07/2017,6,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
13/07/2017,7,0.3,0.272224,0.005285605,0.259477025,0.027308961,0,0.013214014,0,1.26E-12,9.65E-07,0,7.54E-07,0
13/07/2017,8,0.46,1.172607,0.243837964,0.46,6.82E-15,0.609594911,0,8.38E-15,0,0,1.91E-07,0,2.32E-07
13/07/2017,9,0.42,1.880061,0.482805321,0.42,5.38E-15,1.207013304,0,8.67E-15,0,0,5.56E-07,0,4.79E-07
13/07/2017,10,0.32,2.552148,0.706226283,0.32,9.20E-20,1.765565706,0,1.70E-19,0,0,0.280807002,0,0.168484201
13/07/2017,11,0.21,2.74335,0.790833355,0.21,5.59E-21,1.977083389,0,1.16E-20,0,0,0.393884924,0,0.236330954
